               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.033427,            0.010506,             0.00502,             0.72539,                   1,             0.97681,              0.5161,            0.037252,           0.0071541,           0.0045256,           0.0092327,           0.0092327,           0.0092327
                 157,            0.038314,               0.012,            0.005171,             0.83368,             0.91849,             0.95947,             0.61882,            0.032982,           0.0069295,           0.0046118,           0.0092278,           0.0092278,           0.0092278
                 158,            0.029038,            0.010516,           0.0051893,              0.8602,             0.99995,             0.98665,             0.68923,             0.02471,           0.0068071,           0.0046553,           0.0092229,           0.0092229,           0.0092229
                 159,            0.024818,            0.012109,           0.0052323,             0.98134,                   1,             0.99117,             0.76218,            0.026524,           0.0069591,           0.0045584,           0.0092179,           0.0092179,           0.0092179
                 160,            0.033123,            0.010813,           0.0047741,             0.84512,             0.93089,             0.91847,             0.54059,            0.036224,           0.0072012,            0.004495,           0.0092129,           0.0092129,           0.0092129
                 161,            0.041326,             0.01115,           0.0055187,             0.83655,             0.99438,             0.98686,             0.67276,            0.031405,           0.0070131,           0.0044791,            0.009208,            0.009208,            0.009208
                 162,            0.028772,            0.010956,           0.0051131,             0.85956,                   1,             0.98827,             0.73636,            0.022945,            0.006737,           0.0044891,           0.0092031,           0.0092031,           0.0092031
                 163,            0.023803,            0.010587,           0.0046387,             0.97878,                   1,             0.98889,             0.72509,            0.025816,           0.0068092,           0.0043688,           0.0091981,           0.0091981,           0.0091981
                 164,            0.033372,            0.011505,           0.0047414,             0.82358,                   1,             0.93256,             0.60252,            0.033244,            0.007258,           0.0043089,           0.0091932,           0.0091932,           0.0091932
                 165,             0.03656,            0.011388,           0.0044455,             0.93176,             0.87876,             0.95622,             0.64275,            0.027134,           0.0069989,           0.0043449,           0.0091882,           0.0091882,           0.0091882
                 166,            0.026253,            0.010565,           0.0045379,             0.93556,             0.89655,             0.96264,             0.66337,            0.023184,           0.0067337,           0.0044428,           0.0091833,           0.0091833,           0.0091833
                 167,            0.025024,            0.009525,           0.0047918,             0.91512,                   1,             0.96722,             0.70633,            0.026236,           0.0067108,           0.0044122,           0.0091783,           0.0091783,           0.0091783
                 168,            0.032784,             0.01024,           0.0047151,             0.94444,             0.99942,             0.97472,             0.51788,            0.040722,           0.0074177,           0.0045057,           0.0091734,           0.0091734,           0.0091734
                 169,            0.038696,            0.010655,           0.0051052,             0.96816,                   1,             0.98662,             0.69281,             0.02793,           0.0068059,           0.0046075,           0.0091684,           0.0091684,           0.0091684
                 170,            0.025942,            0.010059,           0.0049148,             0.98025,                   1,             0.98628,             0.72824,            0.020622,           0.0066802,           0.0046491,           0.0091635,           0.0091635,           0.0091635
                 171,            0.023989,            0.011264,           0.0049873,             0.98029,                   1,             0.98751,             0.76115,             0.02301,           0.0064779,            0.004547,           0.0091585,           0.0091585,           0.0091585
                 172,             0.03204,            0.010818,            0.004949,              0.8032,                   1,             0.97398,             0.66592,            0.039732,           0.0073881,           0.0045187,           0.0091535,           0.0091535,           0.0091535
                 173,            0.043428,            0.011847,           0.0045639,             0.73735,                   1,             0.94967,             0.61597,             0.03039,           0.0067541,            0.004546,           0.0091486,           0.0091486,           0.0091486
                 174,            0.031284,            0.010812,           0.0047263,             0.97974,                   1,             0.98585,             0.76063,            0.027855,           0.0065418,           0.0045665,           0.0091436,           0.0091436,           0.0091436
                 175,            0.027799,            0.010266,           0.0051113,              0.9831,             0.99998,             0.99101,             0.81834,            0.022521,           0.0064649,           0.0046757,           0.0091387,           0.0091387,           0.0091387
                 176,            0.030584,            0.010292,           0.0055856,             0.78733,             0.97399,             0.98068,             0.58916,            0.034676,           0.0072153,           0.0044983,           0.0091337,           0.0091337,           0.0091337
                 177,            0.036929,            0.009585,           0.0047716,             0.98335,                   1,             0.99191,             0.74539,            0.026837,           0.0064771,           0.0045588,           0.0091288,           0.0091288,           0.0091288
                 178,            0.027974,            0.011557,           0.0049906,             0.99123,             0.99502,             0.99259,             0.79959,             0.02329,            0.006418,           0.0045818,           0.0091239,           0.0091239,           0.0091239
                 179,            0.025425,           0.0094558,            0.004984,             0.99065,                   1,             0.99232,             0.68951,            0.030146,           0.0068854,           0.0044453,           0.0091189,           0.0091189,           0.0091189
                 180,            0.035776,           0.0098036,           0.0045086,             0.96406,             0.88636,             0.99182,             0.39192,              0.0381,           0.0072672,           0.0043573,           0.0091139,           0.0091139,           0.0091139
                 181,            0.036312,            0.011544,           0.0045992,             0.97593,                   1,             0.99191,             0.74578,            0.022298,           0.0065534,           0.0043775,            0.009109,            0.009109,            0.009109
                 182,            0.027226,            0.012505,           0.0048692,              0.9769,                   1,             0.99191,             0.71956,            0.022247,           0.0067744,           0.0043378,           0.0091041,           0.0091041,           0.0091041
                 183,            0.022648,           0.0091687,           0.0048429,              0.9753,                   1,             0.99203,             0.59997,            0.031053,           0.0067591,           0.0042115,           0.0090991,           0.0090991,           0.0090991
                 184,             0.03697,            0.011021,            0.004333,             0.96446,                   1,             0.98876,             0.55871,            0.043642,           0.0075798,           0.0041153,           0.0090942,           0.0090942,           0.0090942
                 185,            0.042113,            0.011675,           0.0044554,             0.89966,             0.98244,             0.95441,             0.64417,            0.025499,           0.0068249,           0.0041554,           0.0090892,           0.0090892,           0.0090892
                 186,            0.027835,           0.0089437,            0.004451,             0.98033,                   1,               0.992,             0.72285,            0.021286,            0.006644,           0.0041604,           0.0090843,           0.0090843,           0.0090843
                 187,            0.025876,            0.010422,           0.0042833,             0.98131,             0.99998,             0.99083,             0.70688,            0.029929,           0.0066636,           0.0040667,           0.0090793,           0.0090793,           0.0090793
                 188,            0.034347,           0.0098313,           0.0043327,             0.86104,                   1,             0.98934,             0.50557,            0.035648,           0.0069542,           0.0040627,           0.0090744,           0.0090744,           0.0090744
                 189,            0.035521,            0.010936,           0.0044364,             0.96688,             0.99494,             0.98399,             0.63419,            0.027832,           0.0066074,           0.0041732,           0.0090694,           0.0090694,           0.0090694
                 190,            0.025918,            0.011461,           0.0047151,             0.98158,                   1,             0.98607,             0.71149,            0.022531,           0.0063878,           0.0042041,           0.0090644,           0.0090644,           0.0090644
                 191,            0.024144,            0.010184,           0.0047217,             0.98205,                   1,             0.98524,              0.6711,            0.032335,             0.00665,           0.0042239,           0.0090595,           0.0090595,           0.0090595
                 192,            0.035005,            0.012471,           0.0050033,             0.96958,                   1,             0.97925,             0.56498,            0.029986,           0.0068881,           0.0042373,           0.0090545,           0.0090545,           0.0090545
                 193,            0.036247,           0.0096231,           0.0045643,             0.97895,             0.99999,             0.98539,             0.71284,             0.02296,           0.0064124,           0.0043033,           0.0090496,           0.0090496,           0.0090496
                 194,            0.026327,            0.010979,            0.004457,             0.98409,                   1,              0.9855,             0.77428,            0.022786,           0.0063966,           0.0043093,           0.0090446,           0.0090446,           0.0090446
                 195,            0.026571,            0.010112,           0.0043305,             0.98033,             0.99325,             0.98672,             0.68419,            0.032047,           0.0066505,           0.0043464,           0.0090397,           0.0090397,           0.0090397
                 196,            0.040189,            0.013152,           0.0047505,             0.97966,             0.99997,             0.98579,             0.51934,            0.030602,           0.0069978,           0.0043251,           0.0090347,           0.0090347,           0.0090347
                 197,            0.034443,            0.010339,           0.0051504,             0.97846,             0.99997,             0.98624,             0.70054,            0.024571,           0.0066638,           0.0043952,           0.0090298,           0.0090298,           0.0090298
                 198,            0.027219,             0.01044,           0.0051201,             0.98337,             0.99141,             0.98615,             0.77102,            0.020722,           0.0063653,           0.0043869,           0.0090248,           0.0090248,           0.0090248
                 199,            0.022868,            0.010282,           0.0053417,             0.97745,             0.99996,             0.98654,             0.74271,            0.023936,           0.0066973,           0.0043497,           0.0090199,           0.0090199,           0.0090199
                 200,            0.032224,           0.0099535,           0.0043634,             0.98041,             0.99296,             0.98714,              0.5919,            0.035046,           0.0070203,           0.0043136,           0.0090149,           0.0090149,           0.0090149
                 201,            0.035812,            0.010199,           0.0047032,             0.97467,             0.99998,             0.98727,             0.67424,            0.023405,           0.0064779,           0.0043115,             0.00901,             0.00901,             0.00901
                 202,            0.024051,            0.010002,           0.0043638,             0.98111,             0.99996,             0.98743,             0.73389,            0.022001,           0.0063654,            0.004311,           0.0090051,           0.0090051,           0.0090051
                 203,            0.022548,           0.0093763,           0.0043138,             0.98209,                   1,             0.98786,             0.67415,            0.026526,           0.0067401,           0.0042507,           0.0090001,           0.0090001,           0.0090001
                 204,            0.033343,           0.0093111,           0.0044297,             0.97343,                   1,             0.98088,             0.68661,            0.033712,           0.0068832,           0.0042098,           0.0089952,           0.0089952,           0.0089952
                 205,            0.033617,            0.010809,           0.0047109,             0.98161,                   1,             0.98806,             0.72326,            0.020345,           0.0063989,           0.0042326,           0.0089902,           0.0089902,           0.0089902
                 206,            0.025122,            0.010917,           0.0046295,             0.98174,                   1,             0.98963,             0.80633,            0.017751,           0.0062674,           0.0042189,           0.0089853,           0.0089853,           0.0089853
                 207,            0.020582,            0.010766,           0.0043238,             0.98159,                   1,             0.99129,             0.71498,             0.03038,           0.0067293,            0.004075,           0.0089803,           0.0089803,           0.0089803
                 208,            0.038663,            0.010753,           0.0040223,             0.98169,                   1,             0.99354,             0.43207,            0.042166,           0.0070759,           0.0041122,           0.0089753,           0.0089753,           0.0089753
                 209,            0.043183,              0.0123,            0.004304,              0.9817,                   1,             0.99296,             0.56013,            0.033181,            0.006773,           0.0041989,           0.0089704,           0.0089704,           0.0089704
                 210,            0.031063,            0.011298,           0.0045352,             0.98611,                   1,             0.99446,              0.7604,            0.023414,             0.00646,           0.0042174,           0.0089654,           0.0089654,           0.0089654
                 211,            0.026547,            0.011886,           0.0043963,             0.98112,                   1,             0.99394,             0.75497,            0.022909,           0.0064006,           0.0042201,           0.0089605,           0.0089605,           0.0089605
                 212,             0.02937,            0.010636,           0.0043999,             0.97708,                   1,             0.99003,             0.51974,            0.033147,           0.0070414,           0.0041747,           0.0089555,           0.0089555,           0.0089555
                 213,            0.033722,            0.010688,           0.0041627,             0.98247,             0.99086,             0.98955,             0.73233,            0.022966,           0.0064906,           0.0042549,           0.0089506,           0.0089506,           0.0089506
                 214,            0.025149,           0.0085208,            0.004388,             0.98212,                   1,             0.98969,             0.82314,            0.018814,           0.0063248,            0.004325,           0.0089456,           0.0089456,           0.0089456
                 215,            0.021962,            0.011037,           0.0052884,               0.982,                   1,             0.99173,             0.80339,            0.020946,           0.0063158,           0.0043212,           0.0089407,           0.0089407,           0.0089407
                 216,            0.025817,             0.00923,           0.0044727,             0.97906,                   1,             0.99019,             0.66369,            0.025512,           0.0064627,           0.0042714,           0.0089358,           0.0089358,           0.0089358
                 217,             0.02735,           0.0095695,           0.0042942,             0.98315,                   1,             0.99167,             0.73125,            0.018509,           0.0060804,           0.0042296,           0.0089308,           0.0089308,           0.0089308
                 218,            0.025886,            0.010349,           0.0042491,             0.98256,                   1,             0.99144,             0.79599,            0.021393,           0.0061809,             0.00417,           0.0089258,           0.0089258,           0.0089258
                 219,            0.023217,            0.010409,           0.0042287,             0.98199,             0.99989,              0.9943,             0.73391,            0.027709,            0.006361,            0.004011,           0.0089209,           0.0089209,           0.0089209
                 220,            0.037024,            0.010321,           0.0040777,             0.76835,              0.9898,             0.97429,             0.46003,             0.04295,           0.0076681,           0.0039593,           0.0089159,           0.0089159,           0.0089159
                 221,            0.042604,            0.011672,           0.0039998,             0.75573,                   1,             0.96487,             0.65351,            0.029234,           0.0068957,           0.0040219,            0.008911,            0.008911,            0.008911
                 222,            0.028912,           0.0092772,           0.0041379,             0.98256,                   1,             0.99413,             0.79394,            0.021593,           0.0065101,           0.0040708,           0.0089061,           0.0089061,           0.0089061
                 223,            0.027039,            0.010345,           0.0042606,             0.98379,             0.99997,             0.99396,             0.74796,            0.024733,            0.006485,           0.0041062,           0.0089011,           0.0089011,           0.0089011
                 224,            0.029871,            0.010522,           0.0042262,             0.91031,             0.97352,             0.99388,             0.53443,            0.028335,           0.0064902,           0.0040586,           0.0088962,           0.0088962,           0.0088962
                 225,            0.031574,            0.011781,            0.004249,             0.89259,             0.99138,             0.97964,             0.68983,            0.021257,           0.0061704,            0.004116,           0.0088912,           0.0088912,           0.0088912
                 226,            0.024115,           0.0098138,           0.0043031,             0.98356,                   1,             0.98961,             0.77694,            0.018836,           0.0059084,           0.0041117,           0.0088863,           0.0088863,           0.0088863
                 227,            0.021612,           0.0081493,           0.0044798,             0.98392,                   1,             0.98838,             0.66808,            0.024095,           0.0061739,           0.0040983,           0.0088813,           0.0088813,           0.0088813
